work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size,employee_residence_c,employee_continent,company_location_c,company_location_continent,salary_usd_ajust,reside_en_mismo_pais
2022,Executive,Full-time,Machine Learning Scientist,180000,remote,S,United States of America,América,United States of America,América,180000.0,Sí
2022,Executive,Full-time,AI Scientist,200000,remote,S,United States of America,América,United States of America,América,200000.0,Sí
2022,Senior,Full-time,Data Scientist,204100,in company,M,United States of America,América,United States of America,América,204100.0,Sí
2022,Senior,Full-time,Data Scientist,136100,in company,M,United States of America,América,United States of America,América,136100.0,Sí
2022,Senior,Full-time,Analytics Engineer,250000,in company,M,United States of America,América,United States of America,América,250000.0,Sí
2022,Senior,Full-time,Analytics Engineer,63000,in company,M,United States of America,América,United States of America,América,63000.0,Sí
2022,Mid-level,Full-time,Data Scientist,118208,in company,M,United Kingdom,Europa,United Kingdom,Europa,108843.50451728512,Sí
2022,Mid-level,Full-time,Data Scientist,110820,in company,M,United Kingdom,Europa,United Kingdom,Europa,102040.7854849548,Sí
2021,Entry-level,Part-time,Computer Vision Software Engineer,19073,hibrido,L,Denmark,Europa,Denmark,Europa,18719.56864324847,Sí
2022,Senior,Full-time,Data Scientist,191475,remote,M,United States of America,América,United States of America,América,191475.0,Sí
2022,Senior,Full-time,Data Scientist,141525,remote,M,United States of America,América,United States of America,América,141525.0,Sí
2022,Senior,Full-time,Data Scientist,191475,remote,M,United States of America,América,United States of America,América,191475.0,Sí
2022,Senior,Full-time,Data Scientist,141525,remote,M,United States of America,América,United States of America,América,141525.0,Sí
2022,Senior,Full-time,Data Scientist,191475,remote,M,United States of America,América,United States of America,América,191475.0,Sí
2022,Senior,Full-time,Data Scientist,141525,remote,M,United States of America,América,United States of America,América,141525.0,Sí
2022,Senior,Full-time,Data Specialist,95000,remote,M,United States of America,América,United States of America,América,95000.0,Sí
2022,Senior,Full-time,Data Specialist,70000,remote,M,United States of America,América,United States of America,América,70000.0,Sí
2022,Mid-level,Full-time,Applied Machine Learning Scientist,75000,remote,M,Bolivia,América,United States of America,América,75000.0,No
2022,Mid-level,Contract,Analytics Engineer,7500,hibrido,M,Bolivia,América,Bolivia,América,7369.025345290521,Sí
2022,Mid-level,Full-time,Data Analyst,113000,in company,L,United States of America,América,United States of America,América,113000.0,Sí
2022,Senior,Full-time,Data Scientist,170000,remote,M,United States of America,América,United States of America,América,170000.0,Sí
2022,Senior,Full-time,Data Scientist,130000,remote,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Mid-level,Full-time,Data Analytics Consultant,113000,remote,L,United States of America,América,United States of America,América,113000.0,Sí
2022,Mid-level,Full-time,Product Data Analyst,140000,remote,M,United States of America,América,United States of America,América,140000.0,Sí
2021,Senior,Full-time,Data Analyst,50000,remote,S,Philippines,Asia,Philippines,Asia,48036.40988949836,Sí
2022,Mid-level,Full-time,BI Data Analyst,53368,remote,M,Australia,Australia y Oceanía,Australia,Australia y Oceanía,49848.862465982835,Sí
2022,Senior,Full-time,Data Scientist,175000,in company,M,United States of America,América,United States of America,América,175000.0,Sí
2022,Senior,Full-time,Data Scientist,140000,in company,M,United States of America,América,United States of America,América,140000.0,Sí
2022,Senior,Full-time,Lead Data Scientist,29944,hibrido,S,Portugal,Europa,Portugal,Europa,27598.57893439576,Sí
2022,Senior,Full-time,Analytics Engineer,250000,in company,M,United States of America,América,United States of America,América,250000.0,Sí
2022,Senior,Full-time,Analytics Engineer,63000,in company,M,United States of America,América,United States of America,América,63000.0,Sí
2022,Senior,Full-time,Data Scientist,160000,in company,L,United States of America,América,United States of America,América,160000.0,Sí
2022,Senior,Full-time,Data Scientist,119300,in company,L,United States of America,América,United States of America,América,119300.0,Sí
2022,Mid-level,Full-time,Research Scientist,145000,hibrido,L,United States of America,América,United States of America,América,145000.0,Sí
2022,Senior,Full-time,Data Engineer,105000,in company,M,United States of America,América,United States of America,América,105000.0,Sí
2022,Senior,Full-time,Data Engineer,90000,in company,M,United States of America,América,United States of America,América,90000.0,Sí
2022,Senior,Full-time,ETL Developer,146200,remote,M,United States of America,América,United States of America,América,146200.0,Sí
2022,Senior,Full-time,ETL Developer,124270,remote,M,United States of America,América,United States of America,América,124270.0,Sí
2022,Mid-level,Full-time,Data Scientist,225000,in company,M,United States of America,América,United States of America,América,225000.0,Sí
2022,Mid-level,Full-time,Data Scientist,160000,in company,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Mid-level,Full-time,Data Scientist,54634,remote,S,Netherlands,Europa,Netherlands,Europa,49169.940089382755,Sí
2022,Senior,Full-time,Data Engineer,185800,remote,M,Canada,América,Canada,América,173160.39545695286,Sí
2022,Senior,Full-time,Data Engineer,137400,remote,M,Canada,América,Canada,América,128052.95121520627,Sí
2022,Senior,Full-time,Analytics Engineer,245000,in company,M,United States of America,América,United States of America,América,245000.0,Sí
2022,Senior,Full-time,Analytics Engineer,180000,in company,M,United States of America,América,United States of America,América,180000.0,Sí
2022,Senior,Full-time,Analytics Engineer,203500,in company,M,United States of America,América,United States of America,América,203500.0,Sí
2022,Senior,Full-time,Analytics Engineer,152000,in company,M,United States of America,América,United States of America,América,152000.0,Sí
2022,Senior,Full-time,Data Engineer,250000,in company,M,United States of America,América,United States of America,América,250000.0,Sí
2022,Senior,Full-time,Data Engineer,63000,in company,M,United States of America,América,United States of America,América,63000.0,Sí
2022,Senior,Full-time,Machine Learning Infrastructure Engineer,186000,remote,M,United States of America,América,United States of America,América,186000.0,Sí
2022,Senior,Full-time,Machine Learning Infrastructure Engineer,148800,remote,M,United States of America,América,United States of America,América,148800.0,Sí
2022,Senior,Full-time,Lead Machine Learning Engineer,95386,hibrido,L,India,Asia,India,Asia,88996.05929445794,Sí
2022,Mid-level,Full-time,Machine Learning Engineer,128058,hibrido,L,United Kingdom,Europa,United Kingdom,Europa,117913.18270738443,Sí
2022,Entry-level,Full-time,Data Scientist,82000,in company,L,United States of America,América,United States of America,América,82000.0,Sí
2022,Entry-level,Part-time,Data Scientist,110000,remote,M,Dominican Republic,América,France,Europa,104255.39576793303,No
2022,Mid-level,Full-time,Applied Machine Learning Scientist,173000,hibrido,M,United States of America,América,United States of America,América,173000.0,Sí
2022,Senior,Full-time,Data Scientist,203500,in company,M,United States of America,América,United States of America,América,203500.0,Sí
2022,Senior,Full-time,Data Scientist,152000,in company,M,United States of America,América,United States of America,América,152000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,186000,remote,M,United States of America,América,United States of America,América,186000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,148800,remote,M,United States of America,América,United States of America,América,148800.0,Sí
2022,Entry-level,Full-time,BI Data Analyst,6270,remote,L,Brazil,América,Brazil,América,5688.137348184042,Sí
2022,Mid-level,Full-time,Data Science Manager,158000,remote,M,United States of America,América,United States of America,América,158000.0,Sí
2022,Mid-level,Full-time,Data Science Manager,134000,remote,M,United States of America,América,United States of America,América,134000.0,Sí
2022,Senior,Full-time,Data Scientist,170000,remote,M,United States of America,América,United States of America,América,170000.0,Sí
2022,Senior,Full-time,Data Scientist,120000,remote,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Executive,Full-time,Analytics Engineer,200000,remote,M,United States of America,América,United States of America,América,200000.0,Sí
2022,Executive,Full-time,Analytics Engineer,150000,remote,M,United States of America,América,United States of America,América,150000.0,Sí
2022,Senior,Full-time,Data Analyst,216200,in company,M,United States of America,América,United States of America,América,216200.0,Sí
2022,Senior,Full-time,Data Analyst,144100,in company,M,United States of America,América,United States of America,América,144100.0,Sí
2022,Mid-level,Full-time,Data Scientist,115573,in company,M,Netherlands,Europa,Netherlands,Europa,104014.30402222487,Sí
2022,Mid-level,Full-time,Data Scientist,89306,in company,M,Netherlands,Europa,Netherlands,Europa,80374.32129484235,Sí
2022,Senior,Full-time,ETL Developer,250000,in company,M,United States of America,América,United States of America,América,250000.0,Sí
2022,Senior,Full-time,ETL Developer,63000,in company,M,United States of America,América,United States of America,América,63000.0,Sí
2022,Senior,Full-time,Data Engineer,135000,remote,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Data Engineer,85000,remote,M,United States of America,América,United States of America,América,85000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,135000,remote,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,85000,remote,M,United States of America,América,United States of America,América,85000.0,Sí
2022,Senior,Full-time,Data Science Manager,206000,remote,M,United States of America,América,United States of America,América,206000.0,Sí
2022,Senior,Full-time,Data Science Manager,175100,remote,M,United States of America,América,United States of America,América,175100.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,189650,in company,M,United States of America,América,United States of America,América,189650.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,164996,in company,M,United States of America,América,United States of America,América,164996.0,Sí
2022,Senior,Full-time,Data Architect,149040,remote,M,United States of America,América,United States of America,América,149040.0,Sí
2022,Senior,Full-time,Data Architect,113900,remote,M,United States of America,América,United States of America,América,113900.0,Sí
2022,Senior,Full-time,Data Engineer,154000,remote,M,United States of America,América,United States of America,América,154000.0,Sí
2022,Senior,Full-time,Data Engineer,126000,remote,M,United States of America,América,United States of America,América,126000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,200000,remote,L,United States of America,América,United States of America,América,200000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,150000,remote,L,United States of America,América,United States of America,América,150000.0,Sí
2022,Senior,Full-time,Data Engineer,195700,in company,M,United States of America,América,United States of America,América,195700.0,Sí
2022,Senior,Full-time,Data Engineer,130500,in company,M,United States of America,América,United States of America,América,130500.0,Sí
2022,Senior,Full-time,Analytics Engineer,170000,remote,M,United States of America,América,United States of America,América,170000.0,Sí
2022,Senior,Full-time,Analytics Engineer,135000,remote,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Mid-level,Full-time,Data Engineer,98506,in company,M,United Kingdom,Europa,United Kingdom,Europa,90702.30657806314,Sí
2022,Mid-level,Full-time,Data Engineer,73880,in company,M,United Kingdom,Europa,United Kingdom,Europa,68027.1903233032,Sí
2022,Senior,Full-time,Data Analyst,117000,remote,M,United States of America,América,United States of America,América,117000.0,Sí
2022,Senior,Full-time,Data Analyst,99450,remote,M,United States of America,América,United States of America,América,99450.0,Sí
2022,Senior,Full-time,Data Engineer,200000,remote,M,Puerto Rico,América,Puerto Rico,América,191400.0,Sí
2022,Senior,Full-time,Data Engineer,135000,remote,M,Puerto Rico,América,Puerto Rico,América,129195.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,193900,in company,M,United States of America,América,United States of America,América,193900.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2022,Entry-level,Full-time,Machine Learning Engineer,55410,remote,S,United Kingdom,Europa,United Kingdom,Europa,51020.3927424774,Sí
2022,Senior,Full-time,Data Analyst,86193,in company,M,United Kingdom,Europa,United Kingdom,Europa,79364.74845068318,Sí
2022,Senior,Full-time,Data Analyst,61566,in company,M,United Kingdom,Europa,United Kingdom,Europa,56688.71141641155,Sí
2022,Senior,Full-time,Data Analyst,175000,remote,M,United States of America,América,United States of America,América,175000.0,Sí
2022,Senior,Full-time,Data Analyst,130000,remote,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Senior,Full-time,Data Engineer,188100,in company,M,United States of America,América,United States of America,América,188100.0,Sí
2022,Senior,Full-time,Data Engineer,139860,in company,M,United States of America,América,United States of America,América,139860.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,248700,in company,M,United States of America,América,United States of America,América,248700.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,167100,in company,M,United States of America,América,United States of America,América,167100.0,Sí
2022,Mid-level,Full-time,Data Analyst,5723,remote,S,India,Asia,India,Asia,5339.614276122102,Sí
2022,Senior,Full-time,Data Scientist,123400,in company,M,United States of America,América,United States of America,América,123400.0,Sí
2022,Senior,Full-time,Data Scientist,88100,in company,M,United States of America,América,United States of America,América,88100.0,Sí
2022,Mid-level,Full-time,BI Data Analyst,50432,remote,S,Germany,Europa,Germany,Europa,46966.0232858991,Sí
2022,Senior,Full-time,Data Scientist,245000,in company,M,United States of America,América,United States of America,América,245000.0,Sí
2022,Senior,Full-time,Data Scientist,205000,in company,M,United States of America,América,United States of America,América,205000.0,Sí
2022,Senior,Full-time,Data Engineer,141300,in company,M,United States of America,América,United States of America,América,141300.0,Sí
2022,Senior,Full-time,Data Engineer,102100,in company,M,United States of America,América,United States of America,América,102100.0,Sí
2022,Senior,Full-time,Data Architect,141300,in company,M,United States of America,América,United States of America,América,141300.0,Sí
2022,Senior,Full-time,Data Architect,102100,in company,M,United States of America,América,United States of America,América,102100.0,Sí
2022,Entry-level,Full-time,Data Analyst,50000,remote,L,Argentina,América,Argentina,América,13784.62123408795,Sí
2022,Entry-level,Full-time,Data Scientist,84053,remote,L,Belgium,Europa,Belgium,Europa,75986.00346665479,Sí
2022,Mid-level,Full-time,Lead Data Scientist,61566,hibrido,S,United Kingdom,Europa,United Kingdom,Europa,56688.71141641155,Sí
2022,Senior,Full-time,Data Architect,250000,in company,M,United States of America,América,United States of America,América,250000.0,Sí
2022,Senior,Full-time,Data Architect,63000,in company,M,United States of America,América,United States of America,América,63000.0,Sí
2022,Senior,Full-time,Data Science Manager,189500,remote,L,United States of America,América,United States of America,América,189500.0,Sí
2022,Senior,Full-time,Data Science Manager,140100,remote,L,United States of America,América,United States of America,América,140100.0,Sí
2022,Senior,Full-time,Data Engineer,177600,remote,L,United States of America,América,United States of America,América,177600.0,Sí
2022,Senior,Full-time,Data Engineer,131300,remote,L,United States of America,América,United States of America,América,131300.0,Sí
2022,Mid-level,Full-time,Data Engineer,24000,in company,M,United States of America,América,United States of America,América,24000.0,Sí
2022,Mid-level,Full-time,Data Engineer,24000,in company,M,United States of America,América,United States of America,América,24000.0,Sí
2022,Senior,Full-time,Data Engineer,250000,in company,M,United States of America,América,United States of America,América,250000.0,Sí
2022,Senior,Full-time,Data Engineer,63000,in company,M,United States of America,América,United States of America,América,63000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,202900,remote,L,United States of America,América,United States of America,América,202900.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,131300,remote,L,United States of America,América,United States of America,América,131300.0,Sí
2022,Senior,Full-time,Data Engineer,145000,remote,M,United States of America,América,United States of America,América,145000.0,Sí
2022,Senior,Full-time,Data Engineer,115000,remote,M,United States of America,América,United States of America,América,115000.0,Sí
2022,Entry-level,Full-time,Machine Learning Engineer,115000,hibrido,L,United States of America,América,United States of America,América,115000.0,Sí
2022,Mid-level,Full-time,Machine Learning Engineer,193900,in company,M,United States of America,América,United States of America,América,193900.0,Sí
2022,Mid-level,Full-time,Machine Learning Engineer,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2022,Senior,Full-time,Data Scientist,180000,remote,L,United States of America,América,United States of America,América,180000.0,Sí
2022,Senior,Full-time,Data Scientist,140000,remote,L,United States of America,América,United States of America,América,140000.0,Sí
2022,Mid-level,Full-time,Data Analyst,216200,in company,M,United States of America,América,United States of America,América,216200.0,Sí
2022,Mid-level,Full-time,Data Analyst,144100,in company,M,United States of America,América,United States of America,América,144100.0,Sí
2022,Senior,Full-time,Machine Learning Scientist,216000,in company,M,United States of America,América,United States of America,América,216000.0,Sí
2022,Senior,Full-time,Machine Learning Scientist,144000,in company,M,United States of America,América,United States of America,América,144000.0,Sí
2022,Entry-level,Full-time,Data Analyst,150000,remote,L,United States of America,América,United States of America,América,150000.0,Sí
2021,Entry-level,Full-time,Machine Learning Research Engineer,12171,remote,M,India,Asia,India,Asia,11546.456396611642,Sí
2022,Mid-level,Full-time,Data Scientist,53416,remote,L,India,Asia,Indonesia,Asia,51167.47279841902,No
2022,Entry-level,Full-time,Applied Data Scientist,50000,hibrido,M,Austria,Europa,Austria,Europa,45726.565034057734,Sí
2021,Senior,Full-time,Cloud Data Architect,250000,hibrido,L,United States of America,América,United States of America,América,250000.0,Sí
2022,Executive,Full-time,Research Scientist,84053,in company,L,Netherlands,Europa,Netherlands,Europa,75646.68474453433,Sí
2022,Mid-level,Full-time,Data Scientist,131752,remote,M,United Kingdom,Europa,United Kingdom,Europa,121314.5422235496,Sí
2022,Senior,Full-time,Analytics Engineer,48000,remote,S,Argentina,América,United States of America,América,48000.0,No
2022,Executive,Full-time,Data Science Manager,260500,in company,M,United States of America,América,United States of America,América,260500.0,Sí
2022,Executive,Full-time,Data Science Manager,175100,in company,M,United States of America,América,United States of America,América,175100.0,Sí
2022,Senior,Full-time,Data Engineer,210000,remote,M,United States of America,América,United States of America,América,210000.0,Sí
2022,Senior,Full-time,Data Engineer,100000,remote,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Entry-level,Full-time,Data Analyst,55000,remote,S,United States of America,América,United States of America,América,55000.0,Sí
2022,Mid-level,Full-time,Data Analyst,130000,remote,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Senior,Full-time,Applied Machine Learning Scientist,77119,remote,L,France,Europa,United Kingdom,Europa,71009.5951616516,No
2022,Entry-level,Full-time,Data Scientist,52008,hibrido,S,Belgium,Europa,Belgium,Europa,47016.52610012471,Sí
2022,Mid-level,Freelance,Applied Machine Learning Scientist,30523,remote,S,India,Asia,India,Asia,28478.253809204074,Sí
2022,Senior,Full-time,Data Engineer,206699,in company,M,United States of America,América,United States of America,América,206699.0,Sí
2022,Senior,Full-time,Data Engineer,99100,in company,M,United States of America,América,United States of America,América,99100.0,Sí
2022,Mid-level,Full-time,Analytics Engineer,200000,in company,M,United States of America,América,United States of America,América,200000.0,Sí
2022,Mid-level,Full-time,Analytics Engineer,54000,in company,M,United States of America,América,United States of America,América,54000.0,Sí
2022,Senior,Full-time,Data Engineer,250000,in company,M,United States of America,América,United States of America,América,250000.0,Sí
2022,Senior,Full-time,Data Engineer,63000,in company,M,United States of America,América,United States of America,América,63000.0,Sí
2022,Senior,Full-time,Data Architect,250000,in company,M,United States of America,América,United States of America,América,250000.0,Sí
2022,Senior,Full-time,Data Architect,63000,in company,M,United States of America,América,United States of America,América,63000.0,Sí
2022,Senior,Full-time,Data Engineer,250000,in company,M,United States of America,América,United States of America,América,250000.0,Sí
2022,Senior,Full-time,Data Engineer,63000,in company,M,United States of America,América,United States of America,América,63000.0,Sí
2022,Entry-level,Full-time,Analytics Engineer,130000,hibrido,L,United States of America,América,United States of America,América,130000.0,Sí
2022,Senior,Full-time,Data Engineer,100000,in company,L,United States of America,América,United States of America,América,100000.0,Sí
2022,Senior,Full-time,Data Engineer,80000,in company,L,United States of America,América,United States of America,América,80000.0,Sí
2022,Senior,Full-time,Data Scientist,160000,in company,L,United States of America,América,United States of America,América,160000.0,Sí
2022,Senior,Full-time,Data Scientist,100000,in company,L,United States of America,América,United States of America,América,100000.0,Sí
2022,Senior,Full-time,Data Specialist,221300,remote,L,United States of America,América,United States of America,América,221300.0,Sí
2022,Senior,Full-time,Data Specialist,148700,remote,L,United States of America,América,United States of America,América,148700.0,Sí
2022,Entry-level,Full-time,Machine Learning Engineer,30000,remote,L,United Kingdom,Europa,United Kingdom,Europa,27623.385350556255,Sí
2022,Entry-level,Full-time,Data Analyst,28368,hibrido,M,France,Europa,France,Europa,26886.518792224768,Sí
2022,Mid-level,Full-time,Data Engineer,91118,in company,M,United Kingdom,Europa,United Kingdom,Europa,83899.58754573282,Sí
2022,Mid-level,Full-time,Data Engineer,61566,in company,M,United Kingdom,Europa,United Kingdom,Europa,56688.71141641155,Sí
2022,Mid-level,Full-time,Data Scientist,60938,remote,S,Germany,Europa,Germany,Europa,56749.99062095731,Sí
2022,Senior,Full-time,Data Science Manager,249260,in company,M,United States of America,América,United States of America,América,249260.0,Sí
2022,Senior,Full-time,Data Science Manager,185400,in company,M,United States of America,América,United States of America,América,185400.0,Sí
2022,Senior,Full-time,Data Engineer,170000,remote,M,United States of America,América,United States of America,América,170000.0,Sí
2022,Senior,Full-time,Data Engineer,130000,remote,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Mid-level,Full-time,Data Scientist,80036,hibrido,M,United Kingdom,Europa,United Kingdom,Europa,73695.50899723735,Sí
2022,Senior,Full-time,Data Analyst,128875,remote,M,United States of America,América,United States of America,América,128875.0,Sí
2022,Senior,Full-time,Data Analyst,93700,remote,M,United States of America,América,United States of America,América,93700.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,180000,remote,M,United States of America,América,United States of America,América,180000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,100000,remote,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Senior,Full-time,Data Analyst,136260,remote,M,United States of America,América,United States of America,América,136260.0,Sí
2022,Senior,Full-time,Data Analyst,109280,remote,M,United States of America,América,United States of America,América,109280.0,Sí
2022,Senior,Full-time,Data Scientist,160000,remote,L,United States of America,América,United States of America,América,160000.0,Sí
2022,Senior,Full-time,Data Scientist,92000,remote,L,United States of America,América,United States of America,América,92000.0,Sí
2022,Senior,Full-time,Data Engineer,200000,remote,M,United States of America,América,United States of America,América,200000.0,Sí
2022,Senior,Full-time,Data Engineer,160000,remote,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Mid-level,Full-time,Data Engineer,135446,in company,M,United Kingdom,Europa,United Kingdom,Europa,124715.90173971475,Sí
2022,Mid-level,Full-time,Data Engineer,104663,in company,M,United Kingdom,Europa,United Kingdom,Europa,96371.54603150897,Sí
2022,Senior,Full-time,Data Analyst,117000,remote,M,United States of America,América,United States of America,América,117000.0,Sí
2022,Senior,Full-time,Data Analyst,99450,remote,M,United States of America,América,United States of America,América,99450.0,Sí
2022,Entry-level,Full-time,Data Engineer,129000,remote,L,United States of America,América,United States of America,América,129000.0,Sí
2022,Entry-level,Full-time,Data Engineer,86000,remote,L,United States of America,América,United States of America,América,86000.0,Sí
2020,Entry-level,Full-time,Data Engineer,13493,remote,L,India,Asia,India,Asia,13493.0,Sí
2020,Entry-level,Full-time,Data Engineer,13493,remote,L,India,Asia,India,Asia,13493.0,Sí
2022,Senior,Full-time,Data Scientist,160000,in company,L,United States of America,América,United States of America,América,160000.0,Sí
2022,Senior,Full-time,Data Scientist,119300,in company,L,United States of America,América,United States of America,América,119300.0,Sí
2022,Senior,Full-time,Business Data Analyst,100000,remote,L,United States of America,América,United States of America,América,100000.0,Sí
2022,Mid-level,Full-time,Data Scientist,25000,hibrido,M,Turkey,Asia,Turkey,Asia,6922.791002719827,Sí
2022,Mid-level,Full-time,Data Analyst,65257,hibrido,M,Singapore,Asia,Singapore,Asia,61262.579849439986,Sí
2022,Mid-level,Full-time,AI Scientist,200000,remote,M,United States of America,América,United States of America,América,200000.0,Sí
2022,Entry-level,Full-time,Machine Learning Developer,180000,remote,L,United States of America,América,United States of America,América,180000.0,Sí
2022,Mid-level,Full-time,Data Scientist,153000,remote,L,United States of America,América,United States of America,América,153000.0,Sí
2022,Senior,Full-time,Data Engineer,210000,remote,M,United States of America,América,United States of America,América,210000.0,Sí
2022,Senior,Full-time,Data Engineer,100000,remote,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Senior,Full-time,Data Analyst,150075,remote,M,United States of America,América,United States of America,América,150075.0,Sí
2022,Senior,Full-time,Data Analyst,110925,remote,M,United States of America,América,United States of America,América,110925.0,Sí
2022,Mid-level,Full-time,Machine Learning Scientist,22800,remote,M,Egypt,África,Egypt,África,19631.789297125943,Sí
2022,Senior,Full-time,Data Scientist,160000,remote,L,United States of America,América,United States of America,América,160000.0,Sí
2022,Senior,Full-time,Data Scientist,92000,remote,L,United States of America,América,United States of America,América,92000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,202900,remote,L,United States of America,América,United States of America,América,202900.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,131300,remote,L,United States of America,América,United States of America,América,131300.0,Sí
2020,Entry-level,Full-time,Data Analyst,22809,remote,M,Portugal,Europa,Portugal,Europa,22809.0,Sí
2022,Entry-level,Full-time,Data Analyst,15000,in company,L,Indonesia,Asia,Indonesia,Asia,14368.580424896758,Sí
2022,Senior,Full-time,Data Engineer,175000,remote,M,United States of America,América,United States of America,América,175000.0,Sí
2022,Senior,Full-time,Data Engineer,135000,remote,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Data Science Manager,133766,remote,L,Australia,Australia y Oceanía,Australia,Australia y Oceanía,124945.34059032866,Sí
2022,Entry-level,Full-time,Machine Learning Engineer,83000,in company,L,United States of America,América,United States of America,América,83000.0,Sí
2022,Mid-level,Full-time,Data Engineer,92350,remote,M,United Kingdom,Europa,United Kingdom,Europa,85033.987904129,Sí
2022,Mid-level,Full-time,Data Engineer,67723,remote,M,United Kingdom,Europa,United Kingdom,Europa,62357.95086985738,Sí
2022,Senior,Full-time,Data Scientist,186000,in company,M,United States of America,América,United States of America,América,186000.0,Sí
2022,Senior,Full-time,Data Scientist,148800,in company,M,United States of America,América,United States of America,América,148800.0,Sí
2022,Senior,Full-time,Data Analyst,112900,in company,M,United States of America,América,United States of America,América,112900.0,Sí
2022,Senior,Full-time,Data Analyst,90320,in company,M,United States of America,América,United States of America,América,90320.0,Sí
2022,Senior,Full-time,ML Engineer,240000,in company,M,United States of America,América,United States of America,América,240000.0,Sí
2022,Senior,Full-time,ML Engineer,160000,in company,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Senior,Full-time,Data Science Manager,300000,remote,M,United States of America,América,United States of America,América,300000.0,Sí
2022,Senior,Full-time,Data Science Manager,200000,remote,M,United States of America,América,United States of America,América,200000.0,Sí
2022,Mid-level,Full-time,Data Engineer,65666,hibrido,S,Germany,Europa,Germany,Europa,61153.055304010355,Sí
2022,Mid-level,Full-time,AI Scientist,200000,remote,L,India,Asia,United States of America,América,200000.0,No
2022,Mid-level,Full-time,Machine Learning Engineer,116976,in company,M,United Kingdom,Europa,United Kingdom,Europa,107709.10415888895,Sí
2022,Mid-level,Full-time,Machine Learning Engineer,92350,in company,M,United Kingdom,Europa,United Kingdom,Europa,85033.987904129,Sí
2022,Mid-level,Full-time,AI Scientist,120000,in company,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Senior,Full-time,Data Analyst,112900,remote,M,United States of America,América,United States of America,América,112900.0,Sí
2022,Senior,Full-time,Data Analyst,90320,remote,M,United States of America,América,United States of America,América,90320.0,Sí
2022,Senior,Full-time,Data Analytics Manager,145000,remote,M,United States of America,América,United States of America,América,145000.0,Sí
2022,Senior,Full-time,Data Analytics Manager,105400,remote,M,United States of America,América,United States of America,América,105400.0,Sí
2020,Entry-level,Full-time,Data Scientist,49268,in company,S,Germany,Europa,Germany,Europa,49268.0,Sí
2022,Mid-level,Full-time,Data Engineer,110820,in company,M,United Kingdom,Europa,United Kingdom,Europa,102040.7854849548,Sí
2022,Mid-level,Full-time,Data Engineer,92350,in company,M,United Kingdom,Europa,United Kingdom,Europa,85033.987904129,Sí
2022,Senior,Full-time,Data Scientist,215300,remote,L,United States of America,América,United States of America,América,215300.0,Sí
2022,Senior,Full-time,Data Scientist,158200,remote,L,United States of America,América,United States of America,América,158200.0,Sí
2022,Senior,Full-time,Data Engineer,209100,remote,L,United States of America,América,United States of America,América,209100.0,Sí
2022,Senior,Full-time,Data Engineer,154600,remote,L,United States of America,América,United States of America,América,154600.0,Sí
2022,Senior,Full-time,Data Analyst,115934,in company,M,United States of America,América,United States of America,América,115934.0,Sí
2022,Senior,Full-time,Data Analyst,81666,in company,M,United States of America,América,United States of America,América,81666.0,Sí
2022,Senior,Full-time,Data Engineer,175000,remote,M,United States of America,América,United States of America,América,175000.0,Sí
2022,Senior,Full-time,Data Engineer,155000,remote,M,United States of America,América,United States of America,América,155000.0,Sí
2022,Mid-level,Full-time,Machine Learning Engineer,84053,remote,M,France,Europa,Germany,Europa,78276.39505174645,No
